result_schema,artifact_schema,contract_id,run_profile,artifact_class,stage_status,run_status,workload,B,K,kind,feature,metric_source,config_fingerprint,selector_fingerprint,validation_samples_fingerprint,code_commit,command,selection_rule,grid_size,fallback_uniform,total_complete_decision_points,effective_decision_points,resolved_config_path,resolved_config_sha256,selector_params_path,selector_params_sha256,selector_validation_samples_path,selector_validation_samples_sha256,generator_summary_path,generator_summary_sha256,Delta,A,W,C,R,delta_SelectorRecall@K,delta_EndToEndRecall@K,delta_TieCoverage@K,delta_NRegret
capd_finals_v3_stage3_selector_1,capd_finals_v3_0,CAPD-MIC-1.0,official,official,STAGE3_IMPLEMENTED_UNVERIFIED,PASSED,canneal,16,8,leave_one_out,C,valid_trace,c09904e6ec23727fb0610a2c113595c3fff7934bcc06f34f7cca5605521e2b1e,ab261cae040b4ae118199db091ad26e42cde7e547be5dd562cd690d3235808c4,f062b2d885f5d970cc20d9a1447f3de3889242ddab553cb4237d1cb215a17347,0e51d8193fdf94342faca29e7ca1ed2ef89a6880,scripts/run_capd_stage3_selector.py --repo-root /home/likc/Q-former-for-OS --artifact-root dataset/jsonl/finals_v3_official --workloads canneal streamcluster_pressure dedup_pressure --pool-sizes 8 16 32 64 --output outputs/results/finals_v3_official/stage3_selector,"selector_recall_desc,nregret_asc,uniform_distance,lexicographic",286,False,2377,164,dataset/jsonl/finals_v3_official/canneal/B16/resolved_config.json,3f7aca7af66dd69b006deabcb21ceaeb5f5775bab96f18d358fb266625e1dfb9,dataset/jsonl/finals_v3_official/canneal/B16/selector_params.json,a3d6331e3b3506cb8db608730dcfe19adaa5f311d3eee6a4c8cb59c52eda7b37,dataset/jsonl/finals_v3_official/canneal/B16/selector_validation_samples.jsonl,f062b2d885f5d970cc20d9a1447f3de3889242ddab553cb4237d1cb215a17347,dataset/jsonl/finals_v3_official/canneal/B16/generator_summary.json,86b0cdfb9d1d634326d29a02e82218348edc941bd06f42028b67253633957275,0.2,0.2,0.3,0.0,0.3,0.0,0.0,0.00048711630537479067,0.0
capd_finals_v3_stage3_selector_1,capd_finals_v3_0,CAPD-MIC-1.0,official,official,STAGE3_IMPLEMENTED_UNVERIFIED,PASSED,canneal,16,8,leave_one_out,R,valid_trace,c09904e6ec23727fb0610a2c113595c3fff7934bcc06f34f7cca5605521e2b1e,ab261cae040b4ae118199db091ad26e42cde7e547be5dd562cd690d3235808c4,f062b2d885f5d970cc20d9a1447f3de3889242ddab553cb4237d1cb215a17347,0e51d8193fdf94342faca29e7ca1ed2ef89a6880,scripts/run_capd_stage3_selector.py --repo-root /home/likc/Q-former-for-OS --artifact-root dataset/jsonl/finals_v3_official --workloads canneal streamcluster_pressure dedup_pressure --pool-sizes 8 16 32 64 --output outputs/results/finals_v3_official/stage3_selector,"selector_recall_desc,nregret_asc,uniform_distance,lexicographic",286,False,2377,164,dataset/jsonl/finals_v3_official/canneal/B16/resolved_config.json,3f7aca7af66dd69b006deabcb21ceaeb5f5775bab96f18d358fb266625e1dfb9,dataset/jsonl/finals_v3_official/canneal/B16/selector_params.json,a3d6331e3b3506cb8db608730dcfe19adaa5f311d3eee6a4c8cb59c52eda7b37,dataset/jsonl/finals_v3_official/canneal/B16/selector_validation_samples.jsonl,f062b2d885f5d970cc20d9a1447f3de3889242ddab553cb4237d1cb215a17347,dataset/jsonl/finals_v3_official/canneal/B16/generator_summary.json,86b0cdfb9d1d634326d29a02e82218348edc941bd06f42028b67253633957275,0.2,0.2,0.3,0.3,0.0,0.0,0.0,-8.614299737536024e-05,0.0
capd_finals_v3_stage3_selector_1,capd_finals_v3_0,CAPD-MIC-1.0,official,official,STAGE3_IMPLEMENTED_UNVERIFIED,PASSED,canneal,32,8,single_feature,Delta,valid_trace,5fcdb94f8acad8e6533fd851267a5804027cff923ce8b2940e5c9c9accfe3e75,9d15c3bc62ef0707105a783b71a1137c4e36eb32a3e2035feadd572cc0a31dfa,4cf3c751677dedd5227907e0fd56f59a62a27f695a8854aa5c0307ec5eef742b,0e51d8193fdf94342faca29e7ca1ed2ef89a6880,scripts/run_capd_stage3_selector.py --repo-root /home/likc/Q-former-for-OS --artifact-root dataset/jsonl/finals_v3_official --workloads canneal streamcluster_pressure dedup_pressure --pool-sizes 8 16 32 64 --output outputs/results/finals_v3_official/stage3_selector,"selector_recall_desc,nregret_asc,uniform_distance,lexicographic",0,False,2377,1159,dataset/jsonl/finals_v3_official/canneal/B32/resolved_config.json,e73fb17b80abd283d6acc96b2683a1cb54767df2591c90a3167632f2c80cd957,dataset/jsonl/finals_v3_official/canneal/B32/selector_params.json,ccfadd577d500e019005b77d820d2e176513f163502258ea22cdafec60d193cf,dataset/jsonl/finals_v3_official/canneal/B32/selector_validation_samples.jsonl,4cf3c751677dedd5227907e0fd56f59a62a27f695a8854aa5c0307ec5eef742b,dataset/jsonl/finals_v3_official/canneal/B32/generator_summary.json,d8d58f4ce00cfcf5031cf2d01e0ec5793a25321f66d09cc6fdcfbd64d2b57ade,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003680603684191319,0.0
capd_finals_v3_stage3_selector_1,capd_finals_v3_0,CAPD-MIC-1.0,official,official,STAGE3_IMPLEMENTED_UNVERIFIED,PASSED,canneal,32,8,single_feature,A,valid_trace,5fcdb94f8acad8e6533fd851267a5804027cff923ce8b2940e5c9c9accfe3e75,9d15c3bc62ef0707105a783b71a1137c4e36eb32a3e2035feadd572cc0a31dfa,4cf3c751677dedd5227907e0fd56f59a62a27f695a8854aa5c0307ec5eef742b,0e51d8193fdf94342faca29e7ca1ed2ef89a6880,scripts/run_capd_stage3_selector.py --repo-root /home/likc/Q-former-for-OS --artifact-root dataset/jsonl/finals_v3_official --workloads canneal streamcluster_pressure dedup_pressure --pool-sizes 8 16 32 64 --output outputs/results/finals_v3_official/stage3_selector,"selector_recall_desc,nregret_asc,uniform_distance,lexicographic",0,False,2377,1159,dataset/jsonl/finals_v3_official/canneal/B32/resolved_config.json,e73fb17b80abd283d6acc96b2683a1cb54767df2591c90a3167632f2c80cd957,dataset/jsonl/finals_v3_official/canneal/B32/selector_params.json,ccfadd577d500e019005b77d820d2e176513f163502258ea22cdafec60d193cf,dataset/jsonl/finals_v3_official/canneal/B32/selector_validation_samples.jsonl,4cf3c751677dedd5227907e0fd56f59a62a27f695a8854aa5c0307ec5eef742b,dataset/jsonl/finals_v3_official/canneal/B32/generator_summary.json,d8d58f4ce00cfcf5031cf2d01e0ec5793a25321f66d09cc6fdcfbd64d2b57ade,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0003680603684191319,0.0
capd_finals_v3_stage3_selector_1,capd_finals_v3_0,CAPD-MIC-1.0,official,official,STAGE3_IMPLEMENTED_UNVERIFIED,PASSED,canneal,32,8,single_feature,W,valid_trace,5fcdb94f8acad8e6533fd851267a5804027cff923ce8b2940e5c9c9accfe3e75,9d15c3bc62ef0707105a783b71a1137c4e36eb32a3e2035feadd572cc0a31dfa,4cf3c751677dedd5227907e0fd56f59a62a27f695a8854aa5c0307ec5eef742b,0e51d8193fdf94342faca29e7ca1ed2ef89a6880,scripts/run_capd_stage3_selector.py --repo-root /home/likc/Q-former-for-OS --artifact-root dataset/jsonl/finals_v3_official --workloads canneal streamcluster_pressure dedup_pressure --pool-sizes 8 16 32 64 --output outputs/results/finals_v3_official/stage3_selector,"selector_recall_desc,nregret_asc,uniform_distance,lexicographic",0,False,2377,1159,dataset/jsonl/finals_v3_official/canneal/B32/resolved_config.json,e73fb17b80abd283d6acc96b2683a1cb54767df2591c90a3167632f2c80cd957,dataset/jsonl/finals_v3_official/canneal/B32/selector_params.json,ccfadd577d500e019005b77d820d2e176513f163502258ea22cdafec60d193cf,dataset/jsonl/finals_v3_official/canneal/B32/selector_validation_samples.jsonl,4cf3c751677dedd5227907e0fd56f59a62a27f695a8854aa5c0307ec5eef742b,dataset/jsonl/finals_v3_official/canneal/B32/generator_summary.json,d8d58f4ce00cfcf5031cf2d01e0ec5793a25321f66d09cc6fdcfbd64d2b57ade,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0003680603684191319,0.0
capd_finals_v3_stage3_selector_1,capd_finals_v3_0,CAPD-MIC-1.0,official,official,STAGE3_IMPLEMENTED_UNVERIFIED,PASSED,canneal,32,8,single_feature,C,valid_trace,5fcdb94f8acad8e6533fd851267a5804027cff923ce8b2940e5c9c9accfe3e75,9d15c3bc62ef0707105a783b71a1137c4e36eb32a3e2035feadd572cc0a31dfa,4cf3c751677dedd5227907e0fd56f59a62a27f695a8854aa5c0307ec5eef742b,0e51d8193fdf94342faca29e7ca1ed2ef89a6880,scripts/run_capd_stage3_selector.py --repo-root /home/likc/Q-former-for-OS --artifact-root dataset/jsonl/finals_v3_official --workloads canneal streamcluster_pressure dedup_pressure --pool-sizes 8 16 32 64 --output outputs/results/finals_v3_official/stage3_selector,"selector_recall_desc,nregret_asc,uniform_distance,lexicographic",0,False,2377,1159,dataset/jsonl/finals_v3_official/canneal/B32/resolved_config.json,e73fb17b80abd283d6acc96b2683a1cb54767df2591c90a3167632f2c80cd957,dataset/jsonl/finals_v3_official/canneal/B32/selector_params.json,ccfadd577d500e019005b77d820d2e176513f163502258ea22cdafec60d193cf,dataset/jsonl/finals_v3_official/canneal/B32/selector_validation_samples.jsonl,4cf3c751677dedd5227907e0fd56f59a62a27f695a8854aa5c0307ec5eef742b,dataset/jsonl/finals_v3_official/canneal/B32/generator_summary.json,d8d58f4ce00cfcf5031cf2d01e0ec5793a25321f66d09cc6fdcfbd64d2b57ade,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-2.804655728660954e-05,0.0
capd_finals_v3_stage3_selector_1,capd_finals_v3_0,CAPD-MIC-1.0,official,official,STAGE3_IMPLEMENTED_UNVERIFIED,PASSED,canneal,32,8,single_feature,R,valid_trace,5fcdb94f8acad8e6533fd851267a5804027cff923ce8b2940e5c9c9accfe3e75,9d15c3bc62ef0707105a783b71a1137c4e36eb32a3e2035feadd572cc0a31dfa,4cf3c751677dedd5227907e0fd56f59a62a27f695a8854aa5c0307ec5eef742b,0e51d8193fdf94342faca29e7ca1ed2ef89a6880,scripts/run_capd_stage3_selector.py --repo-root /home/likc/Q-former-for-OS --artifact-root dataset/jsonl/finals_v3_official --workloads canneal streamcluster_pressure dedup_pressure --pool-sizes 8 16 32 64 --output outputs/results/finals_v3_official/stage3_selector,"selector_recall_desc,nregret_asc,uniform_distance,lexicographic",0,False,2377,1159,dataset/jsonl/finals_v3_official/canneal/B32/resolved_config.json,e73fb17b80abd283d6acc96b2683a1cb54767df2591c90a3167632f2c80cd957,dataset/jsonl/finals_v3_official/canneal/B32/selector_params.json,ccfadd577d500e019005b77d820d2e176513f163502258ea22cdafec60d193cf,dataset/jsonl/finals_v3_official/canneal/B32/selector_validation_samples.jsonl,4cf3c751677dedd5227907e0fd56f59a62a27f695a8854aa5c0307ec5eef742b,dataset/jsonl/finals_v3_official/canneal/B32/generator_summary.json,d8d58f4ce00cfcf5031cf2d01e0ec5793a25321f66d09cc6fdcfbd64d2b57ade,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0003680603684191319,0.0
capd_finals_v3_stage3_selector_1,capd_finals_v3_0,CAPD-MIC-1.0,official,official,STAGE3_IMPLEMENTED_UNVERIFIED,PASSED,canneal,32,8,leave_one_out,Delta,valid_trace,5fcdb94f8acad8e6533fd851267a5804027cff923ce8b2940e5c9c9accfe3e75,9d15c3bc62ef0707105a783b71a1137c4e36eb32a3e2035feadd572cc0a31dfa,4cf3c751677dedd5227907e0fd56f59a62a27f695a8854aa5c0307ec5eef742b,0e51d8193fdf94342faca29e7ca1ed2ef89a6880,scripts/run_capd_stage3_selector.py --repo-root /home/likc/Q-former-for-OS --artifact-root dataset/jsonl/finals_v3_official --workloads canneal streamcluster_pressure dedup_pressure --pool-sizes 8 16 32 64 --output outputs/results/finals_v3_official/stage3_selector,"selector_recall_desc,nregret_asc,uniform_distance,lexicographic",286,False,2377,1159,dataset/jsonl/finals_v3_official/canneal/B32/resolved_config.json,e73fb17b80abd283d6acc96b2683a1cb54767df2591c90a3167632f2c80cd957,dataset/jsonl/finals_v3_official/canneal/B32/selector_params.json,ccfadd577d500e019005b77d820d2e176513f163502258ea22cdafec60d193cf,dataset/jsonl/finals_v3_official/canneal/B32/selector_validation_samples.jsonl,4cf3c751677dedd5227907e0fd56f59a62a27f695a8854aa5c0307ec5eef742b,dataset/jsonl/finals_v3_official/canneal/B32/generator_summary.json,d8d58f4ce00cfcf5031cf2d01e0ec5793a25321f66d09cc6fdcfbd64d2b57ade,0.0,0.2,0.2,0.3,0.3,0.0,0.0,-2.804655728660954e-05,0.0
capd_finals_v3_stage3_selector_1,capd_finals_v3_0,CAPD-MIC-1.0,official,official,STAGE3_IMPLEMENTED_UNVERIFIED,PASSED,canneal,32,8,leave_one_out,A,valid_trace,5fcdb94f8acad8e6533fd851267a5804027cff923ce8b2940e5c9c9accfe3e75,9d15c3bc62ef0707105a783b71a1137c4e36eb32a3e2035feadd572cc0a31dfa,4cf3c751677dedd5227907e0fd56f59a62a27f695a8854aa5c0307ec5eef742b,0e51d8193fdf94342faca29e7ca1ed2ef89a6880,scripts/run_capd_stage3_selector.py --repo-root /home/likc/Q-former-for-OS --artifact-root dataset/jsonl/finals_v3_official --workloads canneal streamcluster_pressure dedup_pressure --pool-sizes 8 16 32 64 --output outputs/results/finals_v3_official/stage3_selector,"selector_recall_desc,nregret_asc,uniform_distance,lexicographic",286,False,2377,1159,dataset/jsonl/finals_v3_official/canneal/B32/resolved_config.json,e73fb17b80abd283d6acc96b2683a1cb54767df2591c90a3167632f2c80cd957,dataset/jsonl/finals_v3_official/canneal/B32/selector_params.json,ccfadd577d500e019005b77d820d2e176513f163502258ea22cdafec60d193cf,dataset/jsonl/finals_v3_official/canneal/B32/selector_validation_samples.jsonl,4cf3c751677dedd5227907e0fd56f59a62a27f695a8854aa5c0307ec5eef742b,dataset/jsonl/finals_v3_official/canneal/B32/generator_summary.json,d8d58f4ce00cfcf5031cf2d01e0ec5793a25321f66d09cc6fdcfbd64d2b57ade,0.2,0.0,0.2,0.3,0.3,0.0,0.0,-1.4988010832439613e-15,0.0
capd_finals_v3_stage3_selector_1,capd_finals_v3_0,CAPD-MIC-1.0,official,official,STAGE3_IMPLEMENTED_UNVERIFIED,PASSED,canneal,32,8,leave_one_out,W,valid_trace,5fcdb94f8acad8e6533fd851267a5804027cff923ce8b2940e5c9c9accfe3e75,9d15c3bc62ef0707105a783b71a1137c4e36eb32a3e2035feadd572cc0a31dfa,4cf3c751677dedd5227907e0fd56f59a62a27f695a8854aa5c0307ec5eef742b,0e51d8193fdf94342faca29e7ca1ed2ef89a6880,scripts/run_capd_stage3_selector.py --repo-root /home/likc/Q-former-for-OS --artifact-root dataset/jsonl/finals_v3_official --workloads canneal streamcluster_pressure dedup_pressure --pool-sizes 8 16 32 64 --output outputs/results/finals_v3_official/stage3_selector,"selector_recall_desc,nregret_asc,uniform_distance,lexicographic",286,False,2377,1159,dataset/jsonl/finals_v3_official/canneal/B32/resolved_config.json,e73fb17b80abd283d6acc96b2683a1cb54767df2591c90a3167632f2c80cd957,dataset/jsonl/finals_v3_official/canneal/B32/selector_params.json,ccfadd577d500e019005b77d820d2e176513f163502258ea22cdafec60d193cf,dataset/jsonl/finals_v3_official/canneal/B32/selector_validation_samples.jsonl,4cf3c751677dedd5227907e0fd56f59a62a27f695a8854aa5c0307ec5eef742b,dataset/jsonl/finals_v3_official/canneal/B32/generator_summary.json,d8d58f4ce00cfcf5031cf2d01e0ec5793a25321f66d09cc6fdcfbd64d2b57ade,0.2,0.2,0.0,0.3,0.3,0.0,0.0,-1.4988010832439613e-15,0.0
capd_finals_v3_stage3_selector_1,capd_finals_v3_0,CAPD-MIC-1.0,official,official,STAGE3_IMPLEMENTED_UNVERIFIED,PASSED,canneal,32,8,leave_one_out,C,valid_trace,5fcdb94f8acad8e6533fd851267a5804027cff923ce8b2940e5c9c9accfe3e75,9d15c3bc62ef0707105a783b71a1137c4e36eb32a3e2035feadd572cc0a31dfa,4cf3c751677dedd5227907e0fd56f59a62a27f695a8854aa5c0307ec5eef742b,0e51d8193fdf94342faca29e7ca1ed2ef89a6880,scripts/run_capd_stage3_selector.py --repo-root /home/likc/Q-former-for-OS --artifact-root dataset/jsonl/finals_v3_official --workloads canneal streamcluster_pressure dedup_pressure --pool-sizes 8 16 32 64 --output outputs/results/finals_v3_official/stage3_selector,"selector_recall_desc,nregret_asc,uniform_distance,lexicographic",286,False,2377,1159,dataset/jsonl/finals_v3_official/canneal/B32/resolved_config.json,e73fb17b80abd283d6acc96b2683a1cb54767df2591c90a3167632f2c80cd957,dataset/jsonl/finals_v3_official/canneal/B32/selector_params.json,ccfadd577d500e019005b77d820d2e176513f163502258ea22cdafec60d193cf,dataset/jsonl/finals_v3_official/canneal/B32/selector_validation_samples.jsonl,4cf3c751677dedd5227907e0fd56f59a62a27f695a8854aa5c0307ec5eef742b,dataset/jsonl/finals_v3_official/canneal/B32/generator_summary.json,d8d58f4ce00cfcf5031cf2d01e0ec5793a25321f66d09cc6fdcfbd64d2b57ade,0.2,0.2,0.3,0.0,0.3,0.0,0.0,0.0003680603684191319,0.0
capd_finals_v3_stage3_selector_1,capd_finals_v3_0,CAPD-MIC-1.0,official,official,STAGE3_IMPLEMENTED_UNVERIFIED,PASSED,canneal,32,8,leave_one_out,R,valid_trace,5fcdb94f8acad8e6533fd851267a5804027cff923ce8b2940e5c9c9accfe3e75,9d15c3bc62ef0707105a783b71a1137c4e36eb32a3e2035feadd572cc0a31dfa,4cf3c751677dedd5227907e0fd56f59a62a27f695a8854aa5c0307ec5eef742b,0e51d8193fdf94342faca29e7ca1ed2ef89a6880,scripts/run_capd_stage3_selector.py --repo-root /home/likc/Q-former-for-OS --artifact-root dataset/jsonl/finals_v3_official --workloads canneal streamcluster_pressure dedup_pressure --pool-sizes 8 16 32 64 --output outputs/results/finals_v3_official/stage3_selector,"selector_recall_desc,nregret_asc,uniform_distance,lexicographic",286,False,2377,1159,dataset/jsonl/finals_v3_official/canneal/B32/resolved_config.json,e73fb17b80abd283d6acc96b2683a1cb54767df2591c90a3167632f2c80cd957,dataset/jsonl/finals_v3_official/canneal/B32/selector_params.json,ccfadd577d500e019005b77d820d2e176513f163502258ea22cdafec60d193cf,dataset/jsonl/finals_v3_official/canneal/B32/selector_validation_samples.jsonl,4cf3c751677dedd5227907e0fd56f59a62a27f695a8854aa5c0307ec5eef742b,dataset/jsonl/finals_v3_official/canneal/B32/generator_summary.json,d8d58f4ce00cfcf5031cf2d01e0ec5793a25321f66d09cc6fdcfbd64d2b57ade,0.2,0.2,0.3,0.3,0.0,0.0,0.0,-2.804655728660954e-05,0.0
capd_finals_v3_stage3_selector_1,capd_finals_v3_0,CAPD-MIC-1.0,official,official,STAGE3_IMPLEMENTED_UNVERIFIED,PASSED,canneal,64,8,single_feature,Delta,valid_trace,fc42c1a0a7575301beb59e1bb9f65ece8034be5033b5733022c6547000b89322,48e4758012a2987ecf8a5dc7ea8c1b477eed1aed079f74f7205e7a576b430d97,2befbf0e6348d9efc47083b0292cf66a5d46bf35090340b6c81ca19d5392a956,0e51d8193fdf94342faca29e7ca1ed2ef89a6880,scripts/run_capd_stage3_selector.py --repo-root /home/likc/Q-former-for-OS --artifact-root dataset/jsonl/finals_v3_official --workloads canneal streamcluster_pressure dedup_pressure --pool-sizes 8 16 32 64 --output outputs/results/finals_v3_official/stage3_selector,"selector_recall_desc,nregret_asc,uniform_distance,lexicographic",0,False,2377,2377,dataset/jsonl/finals_v3_official/canneal/B64/resolved_config.json,a0c188ee7382724f112a1498976f80e84276312a2b692805c1056649a16c6aa8,dataset/jsonl/finals_v3_official/canneal/B64/selector_params.json,b205a3fca7f4265a1e4b6f978ecdc5322f431a3bf4ac01dc5d3664a6673b9b9f,dataset/jsonl/finals_v3_official/canneal/B64/selector_validation_samples.jsonl,2befbf0e6348d9efc47083b0292cf66a5d46bf35090340b6c81ca19d5392a956,dataset/jsonl/finals_v3_official/canneal/B64/generator_summary.json,1b18e12fcf8d742ccdfee918f92740e3861163f1d1e21e156ae2423bb219ca20,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000214358457419489,0.0
capd_finals_v3_stage3_selector_1,capd_finals_v3_0,CAPD-MIC-1.0,official,official,STAGE3_IMPLEMENTED_UNVERIFIED,PASSED,canneal,64,8,single_feature,A,valid_trace,fc42c1a0a7575301beb59e1bb9f65ece8034be5033b5733022c6547000b89322,48e4758012a2987ecf8a5dc7ea8c1b477eed1aed079f74f7205e7a576b430d97,2befbf0e6348d9efc47083b0292cf66a5d46bf35090340b6c81ca19d5392a956,0e51d8193fdf94342faca29e7ca1ed2ef89a6880,scripts/run_capd_stage3_selector.py --repo-root /home/likc/Q-former-for-OS --artifact-root dataset/jsonl/finals_v3_official --workloads canneal streamcluster_pressure dedup_pressure --pool-sizes 8 16 32 64 --output outputs/results/finals_v3_official/stage3_selector,"selector_recall_desc,nregret_asc,uniform_distance,lexicographic",0,False,2377,2377,dataset/jsonl/finals_v3_official/canneal/B64/resolved_config.json,a0c188ee7382724f112a1498976f80e84276312a2b692805c1056649a16c6aa8,dataset/jsonl/finals_v3_official/canneal/B64/selector_params.json,b205a3fca7f4265a1e4b6f978ecdc5322f431a3bf4ac01dc5d3664a6673b9b9f,dataset/jsonl/finals_v3_official/canneal/B64/selector_validation_samples.jsonl,2befbf0e6348d9efc47083b0292cf66a5d46bf35090340b6c81ca19d5392a956,dataset/jsonl/finals_v3_official/canneal/B64/generator_summary.json,1b18e12fcf8d742ccdfee918f92740e3861163f1d1e21e156ae2423bb219ca20,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.000214358457419489,0.0
capd_finals_v3_stage3_selector_1,capd_finals_v3_0,CAPD-MIC-1.0,official,official,STAGE3_IMPLEMENTED_UNVERIFIED,PASSED,canneal,64,8,single_feature,W,valid_trace,fc42c1a0a7575301beb59e1bb9f65ece8034be5033b5733022c6547000b89322,48e4758012a2987ecf8a5dc7ea8c1b477eed1aed079f74f7205e7a576b430d97,2befbf0e6348d9efc47083b0292cf66a5d46bf35090340b6c81ca19d5392a956,0e51d8193fdf94342faca29e7ca1ed2ef89a6880,scripts/run_capd_stage3_selector.py --repo-root /home/likc/Q-former-for-OS --artifact-root dataset/jsonl/finals_v3_official --workloads canneal streamcluster_pressure dedup_pressure --pool-sizes 8 16 32 64 --output outputs/results/finals_v3_official/stage3_selector,"selector_recall_desc,nregret_asc,uniform_distance,lexicographic",0,False,2377,2377,dataset/jsonl/finals_v3_official/canneal/B64/resolved_config.json,a0c188ee7382724f112a1498976f80e84276312a2b692805c1056649a16c6aa8,dataset/jsonl/finals_v3_official/canneal/B64/selector_params.json,b205a3fca7f4265a1e4b6f978ecdc5322f431a3bf4ac01dc5d3664a6673b9b9f,dataset/jsonl/finals_v3_official/canneal/B64/selector_validation_samples.jsonl,2befbf0e6348d9efc47083b0292cf66a5d46bf35090340b6c81ca19d5392a956,dataset/jsonl/finals_v3_official/canneal/B64/generator_summary.json,1b18e12fcf8d742ccdfee918f92740e3861163f1d1e21e156ae2423bb219ca20,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.000214358457419489,0.0
capd_finals_v3_stage3_selector_1,capd_finals_v3_0,CAPD-MIC-1.0,official,official,STAGE3_IMPLEMENTED_UNVERIFIED,PASSED,canneal,64,8,single_feature,C,valid_trace,fc42c1a0a7575301beb59e1bb9f65ece8034be5033b5733022c6547000b89322,48e4758012a2987ecf8a5dc7ea8c1b477eed1aed079f74f7205e7a576b430d97,2befbf0e6348d9efc47083b0292cf66a5d46bf35090340b6c81ca19d5392a956,0e51d8193fdf94342faca29e7ca1ed2ef89a6880,scripts/run_capd_stage3_selector.py --repo-root /home/likc/Q-former-for-OS --artifact-root dataset/jsonl/finals_v3_official --workloads canneal streamcluster_pressure dedup_pressure --pool-sizes 8 16 32 64 --output outputs/results/finals_v3_official/stage3_selector,"selector_recall_desc,nregret_asc,uniform_distance,lexicographic",0,False,2377,2377,dataset/jsonl/finals_v3_official/canneal/B64/resolved_config.json,a0c188ee7382724f112a1498976f80e84276312a2b692805c1056649a16c6aa8,dataset/jsonl/finals_v3_official/canneal/B64/selector_params.json,b205a3fca7f4265a1e4b6f978ecdc5322f431a3bf4ac01dc5d3664a6673b9b9f,dataset/jsonl/finals_v3_official/canneal/B64/selector_validation_samples.jsonl,2befbf0e6348d9efc47083b0292cf66a5d46bf35090340b6c81ca19d5392a956,dataset/jsonl/finals_v3_official/canneal/B64/generator_summary.json,1b18e12fcf8d742ccdfee918f92740e3861163f1d1e21e156ae2423bb219ca20,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.4634092956322675e-05,0.0
capd_finals_v3_stage3_selector_1,capd_finals_v3_0,CAPD-MIC-1.0,official,official,STAGE3_IMPLEMENTED_UNVERIFIED,PASSED,canneal,64,8,single_feature,R,valid_trace,fc42c1a0a7575301beb59e1bb9f65ece8034be5033b5733022c6547000b89322,48e4758012a2987ecf8a5dc7ea8c1b477eed1aed079f74f7205e7a576b430d97,2befbf0e6348d9efc47083b0292cf66a5d46bf35090340b6c81ca19d5392a956,0e51d8193fdf94342faca29e7ca1ed2ef89a6880,scripts/run_capd_stage3_selector.py --repo-root /home/likc/Q-former-for-OS --artifact-root dataset/jsonl/finals_v3_official --workloads canneal streamcluster_pressure dedup_pressure --pool-sizes 8 16 32 64 --output outputs/results/finals_v3_official/stage3_selector,"selector_recall_desc,nregret_asc,uniform_distance,lexicographic",0,False,2377,2377,dataset/jsonl/finals_v3_official/canneal/B64/resolved_config.json,a0c188ee7382724f112a1498976f80e84276312a2b692805c1056649a16c6aa8,dataset/jsonl/finals_v3_official/canneal/B64/selector_params.json,b205a3fca7f4265a1e4b6f978ecdc5322f431a3bf4ac01dc5d3664a6673b9b9f,dataset/jsonl/finals_v3_official/canneal/B64/selector_validation_samples.jsonl,2befbf0e6348d9efc47083b0292cf66a5d46bf35090340b6c81ca19d5392a956,dataset/jsonl/finals_v3_official/canneal/B64/generator_summary.json,1b18e12fcf8d742ccdfee918f92740e3861163f1d1e21e156ae2423bb219ca20,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.000214358457419489,0.0
