checkpoint,checkpoint_fingerprint,config_fingerprint,config_id,epoch,evaluation_split,phase,seed,selector_fingerprint,test_trace_opened,test_used_for_selection,valid_loss,weighted_access_cost,workload
/home/likc/Q-former-for-OS/outputs/checkpoints/capd_post_stage6_optimization/o2/streamcluster_pressure/opt_B32_K16_L512/seed_3136859/qmap_epoch_8.pth,99f349c3e8cebb39af5a49a9a04423a75e105ff144a8ac257634ba654b8c7c65,96d8503cb9a8b6a7dfc62e9acb1bb156a04752d363511d8a20c0ad83f92448d4,opt_B32_K16_L512,8,valid,o2,3136859,9c67d2628fb71b3b09071393ad085eb7f5d3872c65934bef71f420554edc8f23,False,False,-0.2099814484042398,230227.0,streamcluster_pressure
/home/likc/Q-former-for-OS/outputs/checkpoints/capd_post_stage6_optimization/o2/streamcluster_pressure/opt_B32_K16_L512/seed_3136859/qmap_epoch_9.pth,081628f1ad500d1c105632fc10daebd9b196cac926e03e00b03e172374e78ac7,96d8503cb9a8b6a7dfc62e9acb1bb156a04752d363511d8a20c0ad83f92448d4,opt_B32_K16_L512,9,valid,o2,3136859,9c67d2628fb71b3b09071393ad085eb7f5d3872c65934bef71f420554edc8f23,False,False,-0.21003162885984678,230227.0,streamcluster_pressure
/home/likc/Q-former-for-OS/outputs/checkpoints/capd_post_stage6_optimization/o2/streamcluster_pressure/opt_B32_K16_L512/seed_3136859/qmap_epoch_10.pth,d10f93d35545d420f98ed995303df744f393c899d733cd3d0f25ee4b9bc09833,96d8503cb9a8b6a7dfc62e9acb1bb156a04752d363511d8a20c0ad83f92448d4,opt_B32_K16_L512,10,valid,o2,3136859,9c67d2628fb71b3b09071393ad085eb7f5d3872c65934bef71f420554edc8f23,False,False,-0.21005351805871122,230227.0,streamcluster_pressure
/home/likc/Q-former-for-OS/outputs/checkpoints/capd_post_stage6_optimization/o2/streamcluster_pressure/opt_B32_K16_L512_H20/seed_3136859/qmap_epoch_1.pth,8c5e369f9e7b2921d741cba22e10efb0ea6890bbdd0a4e746a8e94734b48523d,45d53cd0ae65b20e2f16947f021d86159386827f533d58fffb0a602c76f6d39c,opt_B32_K16_L512_H20,1,valid,o2,3136859,12c2fa2695bdd9fc52b5746b65059f0aae4ec41ffc39fdcc8a8d5160bd9ece9d,False,False,-0.19985382164713372,230898.0,streamcluster_pressure
/home/likc/Q-former-for-OS/outputs/checkpoints/capd_post_stage6_optimization/o2/streamcluster_pressure/opt_B32_K16_L512_H20/seed_3136859/qmap_epoch_2.pth,968d87660f5195ca048a36f83050ca6f663fbe668f5ca9bb95971fe8142c45b0,45d53cd0ae65b20e2f16947f021d86159386827f533d58fffb0a602c76f6d39c,opt_B32_K16_L512_H20,2,valid,o2,3136859,12c2fa2695bdd9fc52b5746b65059f0aae4ec41ffc39fdcc8a8d5160bd9ece9d,False,False,-0.20662350441967503,230227.0,streamcluster_pressure
/home/likc/Q-former-for-OS/outputs/checkpoints/capd_post_stage6_optimization/o2/streamcluster_pressure/opt_B32_K16_L512_H20/seed_3136859/qmap_epoch_3.pth,c554dd4b156d9c4372a2e1d1e68f94ce92721e5fee35bbcf3c18e99a2c7d3966,45d53cd0ae65b20e2f16947f021d86159386827f533d58fffb0a602c76f6d39c,opt_B32_K16_L512_H20,3,valid,o2,3136859,12c2fa2695bdd9fc52b5746b65059f0aae4ec41ffc39fdcc8a8d5160bd9ece9d,False,False,-0.20852612526145545,230227.0,streamcluster_pressure
/home/likc/Q-former-for-OS/outputs/checkpoints/capd_post_stage6_optimization/o2/streamcluster_pressure/opt_B32_K16_L512_H20/seed_3136859/qmap_epoch_4.pth,131ed56ab0fd6ed1d8b31099f176e9ca1b90434b90751be31f5f6439cf8f483f,45d53cd0ae65b20e2f16947f021d86159386827f533d58fffb0a602c76f6d39c,opt_B32_K16_L512_H20,4,valid,o2,3136859,12c2fa2695bdd9fc52b5746b65059f0aae4ec41ffc39fdcc8a8d5160bd9ece9d,False,False,-0.20926895275126012,230227.0,streamcluster_pressure
/home/likc/Q-former-for-OS/outputs/checkpoints/capd_post_stage6_optimization/o2/streamcluster_pressure/opt_B32_K16_L512_H20/seed_3136859/qmap_epoch_5.pth,5e6d7a6833483c2773a52d0ccf0092655cb41a11928228725e70aebe75334098,45d53cd0ae65b20e2f16947f021d86159386827f533d58fffb0a602c76f6d39c,opt_B32_K16_L512_H20,5,valid,o2,3136859,12c2fa2695bdd9fc52b5746b65059f0aae4ec41ffc39fdcc8a8d5160bd9ece9d,False,False,-0.2096149694132671,230227.0,streamcluster_pressure
/home/likc/Q-former-for-OS/outputs/checkpoints/capd_post_stage6_optimization/o2/streamcluster_pressure/opt_B32_K16_L512_H20/seed_3136859/qmap_epoch_6.pth,7e56e62656d178a899766104bcb663c064cca91aa405bab2e5202a2e02cb4d47,45d53cd0ae65b20e2f16947f021d86159386827f533d58fffb0a602c76f6d39c,opt_B32_K16_L512_H20,6,valid,o2,3136859,12c2fa2695bdd9fc52b5746b65059f0aae4ec41ffc39fdcc8a8d5160bd9ece9d,False,False,-0.2097984114138598,230227.0,streamcluster_pressure
/home/likc/Q-former-for-OS/outputs/checkpoints/capd_post_stage6_optimization/o2/streamcluster_pressure/opt_B32_K16_L512_H20/seed_3136859/qmap_epoch_7.pth,d5a61258e44adae4de97c9a25945601c8240ef25fce759c511366d49050138a9,45d53cd0ae65b20e2f16947f021d86159386827f533d58fffb0a602c76f6d39c,opt_B32_K16_L512_H20,7,valid,o2,3136859,12c2fa2695bdd9fc52b5746b65059f0aae4ec41ffc39fdcc8a8d5160bd9ece9d,False,False,-0.209899205672607,230227.0,streamcluster_pressure
/home/likc/Q-former-for-OS/outputs/checkpoints/capd_post_stage6_optimization/o2/streamcluster_pressure/opt_B32_K16_L512_H20/seed_3136859/qmap_epoch_8.pth,e8518858cd2ae69f052cf899ba18b8888094963f707a4cf50cb18ec07783b33e,45d53cd0ae65b20e2f16947f021d86159386827f533d58fffb0a602c76f6d39c,opt_B32_K16_L512_H20,8,valid,o2,3136859,12c2fa2695bdd9fc52b5746b65059f0aae4ec41ffc39fdcc8a8d5160bd9ece9d,False,False,-0.20999525776237585,230227.0,streamcluster_pressure
/home/likc/Q-former-for-OS/outputs/checkpoints/capd_post_stage6_optimization/o2/streamcluster_pressure/opt_B32_K16_L512_H20/seed_3136859/qmap_epoch_9.pth,0c7a0e64ea8cef132e776fdf9982fa91e1845feb533a80a73fe3bf3c71605a12,45d53cd0ae65b20e2f16947f021d86159386827f533d58fffb0a602c76f6d39c,opt_B32_K16_L512_H20,9,valid,o2,3136859,12c2fa2695bdd9fc52b5746b65059f0aae4ec41ffc39fdcc8a8d5160bd9ece9d,False,False,-0.21004358270948523,230227.0,streamcluster_pressure
/home/likc/Q-former-for-OS/outputs/checkpoints/capd_post_stage6_optimization/o2/streamcluster_pressure/opt_B32_K16_L512_H20/seed_3136859/qmap_epoch_10.pth,b7033c5792b6e6eb2e52085ec27d2fc230649453b92655898567cfdfc97a0d4d,45d53cd0ae65b20e2f16947f021d86159386827f533d58fffb0a602c76f6d39c,opt_B32_K16_L512_H20,10,valid,o2,3136859,12c2fa2695bdd9fc52b5746b65059f0aae4ec41ffc39fdcc8a8d5160bd9ece9d,False,False,-0.21009756379834052,230227.0,streamcluster_pressure
/home/likc/Q-former-for-OS/outputs/checkpoints/capd_post_stage6_optimization/o2/dedup_pressure/opt_full_control/seed_3136859/qmap_epoch_1.pth,c35970c94c2217b16431c5db6e1b9958308e7343c89db3665d9a7678dfd6374d,4be9caebb4e8a8624e1c1c52d76095b607a32822ff583a882e1622af3fbc9ac6,opt_full_control,1,valid,o2,3136859,c57938ffd2aaf69089c2aa48cf54fe513560263d1a2594a2c0aa7cbef255920b,False,False,-0.0011781647980931293,1037077.0,dedup_pressure
/home/likc/Q-former-for-OS/outputs/checkpoints/capd_post_stage6_optimization/o2/dedup_pressure/opt_full_control/seed_3136859/qmap_epoch_2.pth,7765b16b25681b86b435b70a9d8f8f3b83559e67006eb97a2d628df257ffac54,4be9caebb4e8a8624e1c1c52d76095b607a32822ff583a882e1622af3fbc9ac6,opt_full_control,2,valid,o2,3136859,c57938ffd2aaf69089c2aa48cf54fe513560263d1a2594a2c0aa7cbef255920b,False,False,-0.0011781647980931293,1037077.0,dedup_pressure
/home/likc/Q-former-for-OS/outputs/checkpoints/capd_post_stage6_optimization/o2/dedup_pressure/opt_full_control/seed_3136859/qmap_epoch_3.pth,69cab69e114b8b97961db5c8a3c0e460358c340c1dad9ad72f30c4e3eed3c774,4be9caebb4e8a8624e1c1c52d76095b607a32822ff583a882e1622af3fbc9ac6,opt_full_control,3,valid,o2,3136859,c57938ffd2aaf69089c2aa48cf54fe513560263d1a2594a2c0aa7cbef255920b,False,False,-0.0011781647980931293,1037077.0,dedup_pressure
/home/likc/Q-former-for-OS/outputs/checkpoints/capd_post_stage6_optimization/o2/dedup_pressure/opt_full_control/seed_3136859/qmap_epoch_4.pth,beca961b29ec0d5cfb479b79eac5158cafc04dc64cf4b79209104b69b18e468e,4be9caebb4e8a8624e1c1c52d76095b607a32822ff583a882e1622af3fbc9ac6,opt_full_control,4,valid,o2,3136859,c57938ffd2aaf69089c2aa48cf54fe513560263d1a2594a2c0aa7cbef255920b,False,False,-0.0011781647980931293,1037077.0,dedup_pressure
/home/likc/Q-former-for-OS/outputs/checkpoints/capd_post_stage6_optimization/o2/dedup_pressure/opt_full_control/seed_3136859/qmap_epoch_5.pth,ff73eb0daac0215a37fee939dc41788eade2833cd8d903bc2e0d8f1162a9d81a,4be9caebb4e8a8624e1c1c52d76095b607a32822ff583a882e1622af3fbc9ac6,opt_full_control,5,valid,o2,3136859,c57938ffd2aaf69089c2aa48cf54fe513560263d1a2594a2c0aa7cbef255920b,False,False,-0.0011781647980931293,1037077.0,dedup_pressure
/home/likc/Q-former-for-OS/outputs/checkpoints/capd_post_stage6_optimization/o2/dedup_pressure/opt_full_control/seed_3136859/qmap_epoch_6.pth,b0a41e58c9d2fe2fdaabe57171e8fcc1babf513daeac3a1e6bbcc3066efc23ab,4be9caebb4e8a8624e1c1c52d76095b607a32822ff583a882e1622af3fbc9ac6,opt_full_control,6,valid,o2,3136859,c57938ffd2aaf69089c2aa48cf54fe513560263d1a2594a2c0aa7cbef255920b,False,False,-0.0011781647980931293,1037077.0,dedup_pressure
/home/likc/Q-former-for-OS/outputs/checkpoints/capd_post_stage6_optimization/o2/dedup_pressure/opt_full_control/seed_3136859/qmap_epoch_7.pth,d5726f278ff580a0b02d1114502a20a92b6fbbc5e1107ec2e8fffef4174a5799,4be9caebb4e8a8624e1c1c52d76095b607a32822ff583a882e1622af3fbc9ac6,opt_full_control,7,valid,o2,3136859,c57938ffd2aaf69089c2aa48cf54fe513560263d1a2594a2c0aa7cbef255920b,False,False,-0.0011781647980931293,1037077.0,dedup_pressure
/home/likc/Q-former-for-OS/outputs/checkpoints/capd_post_stage6_optimization/o2/dedup_pressure/opt_full_control/seed_3136859/qmap_epoch_8.pth,cc4ac4b0b0b7a6f40804db9cb7e01adfd1d66cc3a819126af5552bc319ba7a95,4be9caebb4e8a8624e1c1c52d76095b607a32822ff583a882e1622af3fbc9ac6,opt_full_control,8,valid,o2,3136859,c57938ffd2aaf69089c2aa48cf54fe513560263d1a2594a2c0aa7cbef255920b,False,False,-0.0011781647980931293,1037077.0,dedup_pressure
/home/likc/Q-former-for-OS/outputs/checkpoints/capd_post_stage6_optimization/o2/dedup_pressure/opt_full_control/seed_3136859/qmap_epoch_9.pth,2506bcf60c1e53df9f77e69d0afddaa6688b0501a41c4fb9b450c9eeec5292f2,4be9caebb4e8a8624e1c1c52d76095b607a32822ff583a882e1622af3fbc9ac6,opt_full_control,9,valid,o2,3136859,c57938ffd2aaf69089c2aa48cf54fe513560263d1a2594a2c0aa7cbef255920b,False,False,-0.0011781647980931293,1037077.0,dedup_pressure
/home/likc/Q-former-for-OS/outputs/checkpoints/capd_post_stage6_optimization/o2/dedup_pressure/opt_full_control/seed_3136859/qmap_epoch_10.pth,12707063115b5f7fc698afe22da666028bc2d0739278cf4f3dac3d44ecf1e3cc,4be9caebb4e8a8624e1c1c52d76095b607a32822ff583a882e1622af3fbc9ac6,opt_full_control,10,valid,o2,3136859,c57938ffd2aaf69089c2aa48cf54fe513560263d1a2594a2c0aa7cbef255920b,False,False,-0.0011781647980931293,1037077.0,dedup_pressure
/home/likc/Q-former-for-OS/outputs/checkpoints/capd_post_stage6_optimization/o2/dedup_pressure/opt_B32_K16/seed_3136859/qmap_epoch_1.pth,3efa18afc50ab75e855e771bb031122c486e17b595da4c3423198dec952c15de,1ec9d7ee560770cf0f693e43006d649b3824fe883f1b3ab2040fda25ec3c78d7,opt_B32_K16,1,valid,o2,3136859,d86559f7caa54c35e752eb4709134bc83c78182c4df99a8322a2779a024c21a5,False,False,-0.0031808144805661165,1036899.0,dedup_pressure
/home/likc/Q-former-for-OS/outputs/checkpoints/capd_post_stage6_optimization/o2/dedup_pressure/opt_B32_K16/seed_3136859/qmap_epoch_2.pth,e3fb9c37b5ab556ac1f3979c61752030394250cf3c2e3a0c8ad8048d1dbc8f91,1ec9d7ee560770cf0f693e43006d649b3824fe883f1b3ab2040fda25ec3c78d7,opt_B32_K16,2,valid,o2,3136859,d86559f7caa54c35e752eb4709134bc83c78182c4df99a8322a2779a024c21a5,False,False,-0.0031808144805661165,1036899.0,dedup_pressure
/home/likc/Q-former-for-OS/outputs/checkpoints/capd_post_stage6_optimization/o2/dedup_pressure/opt_B32_K16/seed_3136859/qmap_epoch_3.pth,4eb5eb6711f12fa6c8e53e20fc3dba54fa95eea15f90107e7bb12aa4e9b0b7c4,1ec9d7ee560770cf0f693e43006d649b3824fe883f1b3ab2040fda25ec3c78d7,opt_B32_K16,3,valid,o2,3136859,d86559f7caa54c35e752eb4709134bc83c78182c4df99a8322a2779a024c21a5,False,False,-0.0031808144805661165,1036899.0,dedup_pressure
/home/likc/Q-former-for-OS/outputs/checkpoints/capd_post_stage6_optimization/o2/dedup_pressure/opt_B32_K16/seed_3136859/qmap_epoch_4.pth,f6ba075f38a4c16ba1552cdb3e7ea265402db746b2da5334488f68f155ebefb0,1ec9d7ee560770cf0f693e43006d649b3824fe883f1b3ab2040fda25ec3c78d7,opt_B32_K16,4,valid,o2,3136859,d86559f7caa54c35e752eb4709134bc83c78182c4df99a8322a2779a024c21a5,False,False,-0.0031808144805661165,1036899.0,dedup_pressure
/home/likc/Q-former-for-OS/outputs/checkpoints/capd_post_stage6_optimization/o2/dedup_pressure/opt_B32_K16/seed_3136859/qmap_epoch_5.pth,8a867f7398402e78aa7a55cb1ab4a9d1775465c35604b0df8dc70a877f98a2ef,1ec9d7ee560770cf0f693e43006d649b3824fe883f1b3ab2040fda25ec3c78d7,opt_B32_K16,5,valid,o2,3136859,d86559f7caa54c35e752eb4709134bc83c78182c4df99a8322a2779a024c21a5,False,False,-0.0031808144805661165,1036899.0,dedup_pressure
/home/likc/Q-former-for-OS/outputs/checkpoints/capd_post_stage6_optimization/o2/dedup_pressure/opt_B32_K16/seed_3136859/qmap_epoch_6.pth,bb6c0413a705488410e910670b69b59734faead5d55e701871a42b52a9f4a2c8,1ec9d7ee560770cf0f693e43006d649b3824fe883f1b3ab2040fda25ec3c78d7,opt_B32_K16,6,valid,o2,3136859,d86559f7caa54c35e752eb4709134bc83c78182c4df99a8322a2779a024c21a5,False,False,-0.0031808144805661165,1036899.0,dedup_pressure
/home/likc/Q-former-for-OS/outputs/checkpoints/capd_post_stage6_optimization/o2/dedup_pressure/opt_B32_K16/seed_3136859/qmap_epoch_7.pth,3547466709cc92c9dd98a1b29948891b18f9bd9b118dc7776c49623cec26e49d,1ec9d7ee560770cf0f693e43006d649b3824fe883f1b3ab2040fda25ec3c78d7,opt_B32_K16,7,valid,o2,3136859,d86559f7caa54c35e752eb4709134bc83c78182c4df99a8322a2779a024c21a5,False,False,-0.0031808144805661165,1036899.0,dedup_pressure
/home/likc/Q-former-for-OS/outputs/checkpoints/capd_post_stage6_optimization/o2/dedup_pressure/opt_B32_K16/seed_3136859/qmap_epoch_8.pth,5aba5b06e5661dc2089ae09c85942eb46622ae98322c217c8ea376ff949d45df,1ec9d7ee560770cf0f693e43006d649b3824fe883f1b3ab2040fda25ec3c78d7,opt_B32_K16,8,valid,o2,3136859,d86559f7caa54c35e752eb4709134bc83c78182c4df99a8322a2779a024c21a5,False,False,-0.0031808144805661165,1036899.0,dedup_pressure
/home/likc/Q-former-for-OS/outputs/checkpoints/capd_post_stage6_optimization/o2/dedup_pressure/opt_B32_K16/seed_3136859/qmap_epoch_9.pth,28312cbf3429c79c62326a9168c04b3a9fc45edff770143a3544db4d9568bc46,1ec9d7ee560770cf0f693e43006d649b3824fe883f1b3ab2040fda25ec3c78d7,opt_B32_K16,9,valid,o2,3136859,d86559f7caa54c35e752eb4709134bc83c78182c4df99a8322a2779a024c21a5,False,False,-0.0031808144805661165,1036899.0,dedup_pressure
/home/likc/Q-former-for-OS/outputs/checkpoints/capd_post_stage6_optimization/o2/dedup_pressure/opt_B32_K16/seed_3136859/qmap_epoch_10.pth,faea335ab56361fc369c32ed7fa42464992b404841754ccefeb0c65719dff98f,1ec9d7ee560770cf0f693e43006d649b3824fe883f1b3ab2040fda25ec3c78d7,opt_B32_K16,10,valid,o2,3136859,d86559f7caa54c35e752eb4709134bc83c78182c4df99a8322a2779a024c21a5,False,False,-0.0031808144805661165,1036899.0,dedup_pressure
/home/likc/Q-former-for-OS/outputs/checkpoints/capd_post_stage6_optimization/o2/dedup_pressure/opt_B32_K16_L512/seed_3136859/qmap_epoch_1.pth,fadd332831ca40c15b7cc03b31d35933fc374ce7bc9242bc17a3bdfe181fe6f6,c91a4f9ff4376d729c41a763f0d68875e90baef4eb0874af61f969643dc0ba45,opt_B32_K16_L512,1,valid,o2,3136859,1a0aa69cc498133d79bcf67b0c7c2ec59008024c5041ae803fdb7a894a2ded4c,False,False,-0.0034769279321274125,1036899.0,dedup_pressure
/home/likc/Q-former-for-OS/outputs/checkpoints/capd_post_stage6_optimization/o2/dedup_pressure/opt_B32_K16_L512/seed_3136859/qmap_epoch_2.pth,d643eaff81d8b4d51036578be291a587f9781ce41d40e47923ad7424c79e09d0,c91a4f9ff4376d729c41a763f0d68875e90baef4eb0874af61f969643dc0ba45,opt_B32_K16_L512,2,valid,o2,3136859,1a0aa69cc498133d79bcf67b0c7c2ec59008024c5041ae803fdb7a894a2ded4c,False,False,-0.0034769279321274125,1036899.0,dedup_pressure
/home/likc/Q-former-for-OS/outputs/checkpoints/capd_post_stage6_optimization/o2/dedup_pressure/opt_B32_K16_L512/seed_3136859/qmap_epoch_3.pth,5aba015befd0f2f5305eae94b05409a320e55cb14a85c7ed5aa9caf539c7acf7,c91a4f9ff4376d729c41a763f0d68875e90baef4eb0874af61f969643dc0ba45,opt_B32_K16_L512,3,valid,o2,3136859,1a0aa69cc498133d79bcf67b0c7c2ec59008024c5041ae803fdb7a894a2ded4c,False,False,-0.0034769279321274125,1036899.0,dedup_pressure
/home/likc/Q-former-for-OS/outputs/checkpoints/capd_post_stage6_optimization/o2/dedup_pressure/opt_B32_K16_L512/seed_3136859/qmap_epoch_4.pth,cfb27740ae83ad6b4368f26981f0dfe0011892d23b34d4b22575102cdb7b1c05,c91a4f9ff4376d729c41a763f0d68875e90baef4eb0874af61f969643dc0ba45,opt_B32_K16_L512,4,valid,o2,3136859,1a0aa69cc498133d79bcf67b0c7c2ec59008024c5041ae803fdb7a894a2ded4c,False,False,-0.0034769279321274125,1036899.0,dedup_pressure
/home/likc/Q-former-for-OS/outputs/checkpoints/capd_post_stage6_optimization/o2/dedup_pressure/opt_B32_K16_L512/seed_3136859/qmap_epoch_5.pth,267f1877de93b5be1cd573e6a1c9ec1bbac639de3aaa608b6b64327fd799415c,c91a4f9ff4376d729c41a763f0d68875e90baef4eb0874af61f969643dc0ba45,opt_B32_K16_L512,5,valid,o2,3136859,1a0aa69cc498133d79bcf67b0c7c2ec59008024c5041ae803fdb7a894a2ded4c,False,False,-0.0034769279321274125,1036899.0,dedup_pressure
/home/likc/Q-former-for-OS/outputs/checkpoints/capd_post_stage6_optimization/o2/dedup_pressure/opt_B32_K16_L512/seed_3136859/qmap_epoch_6.pth,92de406e4cccdf16208d4f1235204c295fbb9d80687530cc6412f956eb042fb2,c91a4f9ff4376d729c41a763f0d68875e90baef4eb0874af61f969643dc0ba45,opt_B32_K16_L512,6,valid,o2,3136859,1a0aa69cc498133d79bcf67b0c7c2ec59008024c5041ae803fdb7a894a2ded4c,False,False,-0.0034769279321274125,1036899.0,dedup_pressure
/home/likc/Q-former-for-OS/outputs/checkpoints/capd_post_stage6_optimization/o2/dedup_pressure/opt_B32_K16_L512/seed_3136859/qmap_epoch_7.pth,e75445b942849bb554245c8f8f4168300dd1ebdad23351e7539ff3d5b00efcfc,c91a4f9ff4376d729c41a763f0d68875e90baef4eb0874af61f969643dc0ba45,opt_B32_K16_L512,7,valid,o2,3136859,1a0aa69cc498133d79bcf67b0c7c2ec59008024c5041ae803fdb7a894a2ded4c,False,False,-0.0034769279321274125,1036899.0,dedup_pressure
/home/likc/Q-former-for-OS/outputs/checkpoints/capd_post_stage6_optimization/o2/dedup_pressure/opt_B32_K16_L512/seed_3136859/qmap_epoch_8.pth,937860dfabd7b328f02ef3d7b67b73fdb5f77f335ad693c334cf727dd999ba07,c91a4f9ff4376d729c41a763f0d68875e90baef4eb0874af61f969643dc0ba45,opt_B32_K16_L512,8,valid,o2,3136859,1a0aa69cc498133d79bcf67b0c7c2ec59008024c5041ae803fdb7a894a2ded4c,False,False,-0.0034769279321274125,1036899.0,dedup_pressure
/home/likc/Q-former-for-OS/outputs/checkpoints/capd_post_stage6_optimization/o2/dedup_pressure/opt_B32_K16_L512/seed_3136859/qmap_epoch_9.pth,b1f2062552f885a1373128d90e4f88508ec5f8ba83262478461cdd15a6e32e76,c91a4f9ff4376d729c41a763f0d68875e90baef4eb0874af61f969643dc0ba45,opt_B32_K16_L512,9,valid,o2,3136859,1a0aa69cc498133d79bcf67b0c7c2ec59008024c5041ae803fdb7a894a2ded4c,False,False,-0.0034769279321274125,1036899.0,dedup_pressure
/home/likc/Q-former-for-OS/outputs/checkpoints/capd_post_stage6_optimization/o2/dedup_pressure/opt_B32_K16_L512/seed_3136859/qmap_epoch_10.pth,be9879fb5c31c97c4e95b63ccb4b08352f870dcf10e222069bc7e8c71ff9021b,c91a4f9ff4376d729c41a763f0d68875e90baef4eb0874af61f969643dc0ba45,opt_B32_K16_L512,10,valid,o2,3136859,1a0aa69cc498133d79bcf67b0c7c2ec59008024c5041ae803fdb7a894a2ded4c,False,False,-0.0034769279321274125,1036899.0,dedup_pressure
/home/likc/Q-former-for-OS/outputs/checkpoints/capd_post_stage6_optimization/o2/dedup_pressure/opt_B32_K16_L512_H20/seed_3136859/qmap_epoch_1.pth,6ed5770eaf501dbef57c4c21d3ef3bc4a7beab4eea9a9bcede8f99687dda48a1,7a9976d2e6ec55bd3e9e0626a8a27b0f27de515690a33da386d282c00a2bce90,opt_B32_K16_L512_H20,1,valid,o2,3136859,464c6bc7b153e2433cb0b48d2530a1d62af08f64545026da153a6825ae0696d7,False,False,-0.003479092325790819,1036972.0,dedup_pressure
/home/likc/Q-former-for-OS/outputs/checkpoints/capd_post_stage6_optimization/o2/dedup_pressure/opt_B32_K16_L512_H20/seed_3136859/qmap_epoch_2.pth,7addf9190c28a6bae5ac5cc59f9f72242faeab2a7fb5a0e7b36a59c3800ceb93,7a9976d2e6ec55bd3e9e0626a8a27b0f27de515690a33da386d282c00a2bce90,opt_B32_K16_L512_H20,2,valid,o2,3136859,464c6bc7b153e2433cb0b48d2530a1d62af08f64545026da153a6825ae0696d7,False,False,-0.003479092325790819,1036972.0,dedup_pressure
/home/likc/Q-former-for-OS/outputs/checkpoints/capd_post_stage6_optimization/o2/dedup_pressure/opt_B32_K16_L512_H20/seed_3136859/qmap_epoch_3.pth,a658591eaf444afea6b8a2ae1bd04ef2680934bcf4c4e0e0c2ea079b583ff288,7a9976d2e6ec55bd3e9e0626a8a27b0f27de515690a33da386d282c00a2bce90,opt_B32_K16_L512_H20,3,valid,o2,3136859,464c6bc7b153e2433cb0b48d2530a1d62af08f64545026da153a6825ae0696d7,False,False,-0.003479092325790819,1036972.0,dedup_pressure
/home/likc/Q-former-for-OS/outputs/checkpoints/capd_post_stage6_optimization/o2/dedup_pressure/opt_B32_K16_L512_H20/seed_3136859/qmap_epoch_4.pth,ad5675fc2455123348e8eaa2c73e19d24fd5882dd4faefd832fb3220c9ad545e,7a9976d2e6ec55bd3e9e0626a8a27b0f27de515690a33da386d282c00a2bce90,opt_B32_K16_L512_H20,4,valid,o2,3136859,464c6bc7b153e2433cb0b48d2530a1d62af08f64545026da153a6825ae0696d7,False,False,-0.003479092325790819,1036972.0,dedup_pressure
/home/likc/Q-former-for-OS/outputs/checkpoints/capd_post_stage6_optimization/o2/dedup_pressure/opt_B32_K16_L512_H20/seed_3136859/qmap_epoch_5.pth,cdeabdde0805eaa52cf74a6e70ac9085929234feb0802e3e173f68b855185aa5,7a9976d2e6ec55bd3e9e0626a8a27b0f27de515690a33da386d282c00a2bce90,opt_B32_K16_L512_H20,5,valid,o2,3136859,464c6bc7b153e2433cb0b48d2530a1d62af08f64545026da153a6825ae0696d7,False,False,-0.003479092325790819,1036972.0,dedup_pressure
/home/likc/Q-former-for-OS/outputs/checkpoints/capd_post_stage6_optimization/o2/dedup_pressure/opt_B32_K16_L512_H20/seed_3136859/qmap_epoch_6.pth,2c93b9c44e4b5b888aae3b03ee646e41871f85aa7ed745fb3bcc8e0af0a441e9,7a9976d2e6ec55bd3e9e0626a8a27b0f27de515690a33da386d282c00a2bce90,opt_B32_K16_L512_H20,6,valid,o2,3136859,464c6bc7b153e2433cb0b48d2530a1d62af08f64545026da153a6825ae0696d7,False,False,-0.003479092325790819,1036972.0,dedup_pressure
/home/likc/Q-former-for-OS/outputs/checkpoints/capd_post_stage6_optimization/o2/dedup_pressure/opt_B32_K16_L512_H20/seed_3136859/qmap_epoch_7.pth,fced2ee938e13f7e4430f04cf0bf44474926fe3b0bec9b757f1ef105be3d1fcf,7a9976d2e6ec55bd3e9e0626a8a27b0f27de515690a33da386d282c00a2bce90,opt_B32_K16_L512_H20,7,valid,o2,3136859,464c6bc7b153e2433cb0b48d2530a1d62af08f64545026da153a6825ae0696d7,False,False,-0.003479092325790819,1036972.0,dedup_pressure
/home/likc/Q-former-for-OS/outputs/checkpoints/capd_post_stage6_optimization/o2/dedup_pressure/opt_B32_K16_L512_H20/seed_3136859/qmap_epoch_8.pth,c97276101ea26bb4a4a1f984ce046222e8b9ab621e63310390550a83b4585e88,7a9976d2e6ec55bd3e9e0626a8a27b0f27de515690a33da386d282c00a2bce90,opt_B32_K16_L512_H20,8,valid,o2,3136859,464c6bc7b153e2433cb0b48d2530a1d62af08f64545026da153a6825ae0696d7,False,False,-0.003479092325790819,1036972.0,dedup_pressure
/home/likc/Q-former-for-OS/outputs/checkpoints/capd_post_stage6_optimization/o2/dedup_pressure/opt_B32_K16_L512_H20/seed_3136859/qmap_epoch_9.pth,d728f6ea80de4ce21ee5e76b706f60aa04a6ee8a7f0d0717ec1b02702e3381d7,7a9976d2e6ec55bd3e9e0626a8a27b0f27de515690a33da386d282c00a2bce90,opt_B32_K16_L512_H20,9,valid,o2,3136859,464c6bc7b153e2433cb0b48d2530a1d62af08f64545026da153a6825ae0696d7,False,False,-0.003479092325790819,1036972.0,dedup_pressure
